,dataset,auroc,accuracy,balanced_accuracy,f1_score,prec,rec,auprc,auroc_y_no_noise,accuracy_y_no_noise,balanced_accuracy_y_no_noise,f1_score_y_no_noise,prec_y_no_noise,rec_y_no_noise,auprc_y_no_noise,run,automl,exp_name,y_preds,y_proba,y_des
549,digen14_769,0.9996857894299565,0.9898,0.9898356180701919,0.9898040783686525,"[0.4971     0.93526534 0.94702744 0.95101416 0.95850222 0.96054159
 0.96091331 0.96445221 0.96595331 0.96670561 0.97086429 0.97314779
 0.9765748  0.97811514 0.97811083 0.97830375 0.97868982 0.97888297
 0.9788788  0.9792654  0.97945882 0.97984588 0.98003953 0.98061325
 0.98100139 0.98157321 0.98156956 0.98195876 0.98215348 0.98254315
 0.98332341 0.9833201  0.98371077 0.98370753 0.99218437 0.9925822
 0.99298034 0.99317954 0.99337881 0.99357817 0.9937776  0.99397711
 0.9939759  0.99397469 0.99417437 0.99417203 0.99417085 0.99416616
 0.99412003 0.99407559 0.99712997 0.99712938 0.99815195 0.99815157
 0.99835661 0.99897204 0.99979424 1.         1.         1.
 1.        ]","[1.         0.99979883 0.99979883 0.99979883 0.99899417 0.99899417
 0.99899417 0.998793   0.998793   0.998793   0.998793   0.998793
 0.99798833 0.99798833 0.99778717 0.99778717 0.99778717 0.99778717
 0.997586   0.997586   0.997586   0.997586   0.997586   0.99718367
 0.99718367 0.99658016 0.996379   0.996379   0.996379   0.996379
 0.996379   0.99617783 0.99617783 0.99597666 0.99597666 0.99597666
 0.99597666 0.99597666 0.99597666 0.99597666 0.99597666 0.99597666
 0.9957755  0.99557433 0.99557433 0.995172   0.99497083 0.99416616
 0.98632066 0.97887749 0.97847516 0.97827399 0.97787166 0.97767049
 0.97767049 0.97746932 0.97746932 0.97746932 0.97686582 0.97666465
 0.        ]",0.9997361155344793,0.9996857894299565,0.9898,0.9898356180701919,0.9898040783686525,"[0.4971     0.93526534 0.94702744 0.95101416 0.95850222 0.96054159
 0.96091331 0.96445221 0.96595331 0.96670561 0.97086429 0.97314779
 0.9765748  0.97811514 0.97811083 0.97830375 0.97868982 0.97888297
 0.9788788  0.9792654  0.97945882 0.97984588 0.98003953 0.98061325
 0.98100139 0.98157321 0.98156956 0.98195876 0.98215348 0.98254315
 0.98332341 0.9833201  0.98371077 0.98370753 0.99218437 0.9925822
 0.99298034 0.99317954 0.99337881 0.99357817 0.9937776  0.99397711
 0.9939759  0.99397469 0.99417437 0.99417203 0.99417085 0.99416616
 0.99412003 0.99407559 0.99712997 0.99712938 0.99815195 0.99815157
 0.99835661 0.99897204 0.99979424 1.         1.         1.
 1.        ]","[1.         0.99979883 0.99979883 0.99979883 0.99899417 0.99899417
 0.99899417 0.998793   0.998793   0.998793   0.998793   0.998793
 0.99798833 0.99798833 0.99778717 0.99778717 0.99778717 0.99778717
 0.997586   0.997586   0.997586   0.997586   0.997586   0.99718367
 0.99718367 0.99658016 0.996379   0.996379   0.996379   0.996379
 0.996379   0.99617783 0.99617783 0.99597666 0.99597666 0.99597666
 0.99597666 0.99597666 0.99597666 0.99597666 0.99597666 0.99597666
 0.9957755  0.99557433 0.99557433 0.995172   0.99497083 0.99416616
 0.98632066 0.97887749 0.97847516 0.97827399 0.97787166 0.97767049
 0.97767049 0.97746932 0.97746932 0.97746932 0.97686582 0.97666465
 0.        ]",0.9997361155344793,3,autosklearn,autosklearn_1200s,[1 0 0 ... 1 0 0],[0.99802722 0.00197284 0.00197284 ... 0.99802722 0.00197284 0.00197284],[0.99802722 0.00197284 0.00197284 ... 0.99802722 0.00197284 0.00197284]
550,digen29_8322,0.7956426760541517,0.7387,0.7394679673044862,0.7474630327631198,[0.51459663 0.51454584 0.51459969 ... 1.         1.         1.        ],"[1.00000000e+00 9.99796665e-01 9.99796665e-01 ... 4.06669378e-04
 2.03334689e-04 0.00000000e+00]",0.7149936903302643,0.9702972079485692,0.8473,0.8810559233271535,0.8750920245398773,[0.70402984 0.70399917 0.70407212 ... 1.         1.         1.        ],"[1.00000000e+00 9.99852855e-01 9.99852855e-01 ... 2.94290759e-04
 1.47145380e-04 0.00000000e+00]",0.9855964385205108,3,autosklearn,autosklearn_1200s,[1 1 1 ... 1 0 1],[0.75943621 0.7408162  0.8136289  ... 0.73313329 0.31875691 0.81621858],[0.75943621 0.7408162  0.8136289  ... 0.73313329 0.31875691 0.81621858]
551,digen21_6265,0.9941278300820968,0.9703,0.9710421530968341,0.9717600076067319,[0.68745159 0.68741123 0.6875     ... 1.         1.         1.        ],"[1.00000000e+00 9.99812207e-01 9.99812207e-01 ... 3.75586854e-04
 1.87793427e-04 0.00000000e+00]",0.9938480282925533,0.9941278300820968,0.9703,0.9710421530968341,0.9717600076067319,[0.68745159 0.68741123 0.6875     ... 1.         1.         1.        ],"[1.00000000e+00 9.99812207e-01 9.99812207e-01 ... 3.75586854e-04
 1.87793427e-04 0.00000000e+00]",0.9938480282925533,3,autosklearn,autosklearn_1200s,[0 0 0 ... 1 0 0],[0.07403001 0.02219848 0.03390615 ... 0.97318335 0.02695452 0.04973776],[0.07403001 0.02219848 0.03390615 ... 0.97318335 0.02695452 0.04973776]
552,digen15_5311,0.9493390162045834,0.9295,0.9293096551475852,0.9267684636958554,[0.4975473  0.497497   0.49754681 ... 1.         1.         1.        ],"[1.00000000e+00 9.99798793e-01 9.99798793e-01 ... 4.02414487e-04
 2.01207243e-04 0.00000000e+00]",0.9668896105936505,0.998210465470683,0.9749,0.9765392091961699,0.9725172451549325,[0.9166496  0.91663253 0.91682032 ... 1.         1.         1.        ],"[1.00000000e+00 9.99776586e-01 9.99776586e-01 ... 4.46827525e-04
 2.23413762e-04 0.00000000e+00]",0.997767272188937,3,autosklearn,autosklearn_1200s,[1 1 1 ... 1 0 1],[0.88355656 0.80142276 0.88234004 ... 0.88998939 0.33034639 0.88994602],[0.88355656 0.80142276 0.88234004 ... 0.88998939 0.33034639 0.88994602]
553,digen19_7270,0.9978667313898073,0.9706,0.9714566611247075,0.9720053323176537,[0.88840701 0.88838839 0.88853663 ... 1.         1.         1.        ],"[1.00000000e+00 9.99812242e-01 9.99812242e-01 ... 3.75516335e-04
 1.87758167e-04 0.00000000e+00]",0.9981873913874049,0.9978667313898073,0.9706,0.9714566611247075,0.9720053323176537,[0.88840701 0.88838839 0.88853663 ... 1.         1.         1.        ],"[1.00000000e+00 9.99812242e-01 9.99812242e-01 ... 3.75516335e-04
 1.87758167e-04 0.00000000e+00]",0.9981873913874049,3,autosklearn,autosklearn_1200s,[0 0 1 ... 1 0 0],"[8.96876861e-02 2.04320945e-04 8.74401398e-01 ... 9.75839627e-01
 2.37749604e-01 3.59861716e-04]","[8.96876861e-02 2.04320945e-04 8.74401398e-01 ... 9.75839627e-01
 2.37749604e-01 3.59861716e-04]"
554,digen5_6949,0.9605833871857186,0.9446,0.9459694722434124,0.9424355777223609,[0.53219761 0.53214448 0.53220493 ... 1.         1.         1.        ],"[1.00000000e+00 9.99786598e-01 9.99786598e-01 ... 4.26803244e-04
 2.13401622e-04 0.00000000e+00]",0.923155767816524,0.9946985684390605,0.9795,0.9796131389509765,0.9794774251676844,[0.57365133 0.57360291 0.57366807 ... 1.         1.         1.        ],"[1.00000000e+00 9.99802019e-01 9.99802019e-01 ... 3.95961196e-04
 1.97980598e-04 0.00000000e+00]",0.9948646950967148,3,autosklearn,autosklearn_1200s,[1 0 1 ... 0 0 1],[0.85538639 0.38503824 0.82077831 ... 0.04879226 0.19170021 0.85957566],[0.85538639 0.38503824 0.82077831 ... 0.04879226 0.19170021 0.85957566]
555,digen11_7270,0.9993489443481925,0.9934,0.9934085190505032,0.9934406678592725,[0.85387354 0.85384876 0.85382398 ... 1.         1.         1.        ],"[1.00000000e+00 9.99801469e-01 9.99602938e-01 ... 3.97061743e-04
 1.98530872e-04 0.00000000e+00]",0.9990796299376006,0.9993489443481925,0.9934,0.9934085190505032,0.9934406678592725,[0.85387354 0.85384876 0.85382398 ... 1.         1.         1.        ],"[1.00000000e+00 9.99801469e-01 9.99602938e-01 ... 3.97061743e-04
 1.98530872e-04 0.00000000e+00]",0.9990796299376006,3,autosklearn,autosklearn_1200s,[1 1 1 ... 0 0 0],[0.99495846 0.99844451 0.99878243 ... 0.00110985 0.00166585 0.00106414],[0.99495846 0.99844451 0.99878243 ... 0.00110985 0.00166585 0.00106414]
556,digen9_7270,0.9562923861035989,0.8859,0.8858967691347555,0.8871302799485606,[0.56416546 0.56411686 0.56417977 ... 1.         1.         1.        ],"[1.00000000e+00 9.99802372e-01 9.99802372e-01 ... 3.95256917e-04
 1.97628458e-04 0.00000000e+00]",0.9572156929406134,0.9562923861035989,0.8859,0.8858967691347555,0.8871302799485606,[0.56416546 0.56411686 0.56417977 ... 1.         1.         1.        ],"[1.00000000e+00 9.99802372e-01 9.99802372e-01 ... 3.95256917e-04
 1.97628458e-04 0.00000000e+00]",0.9572156929406134,3,autosklearn,autosklearn_1200s,[1 0 1 ... 1 1 0],[0.95585879 0.07382942 0.57255785 ... 0.86849148 0.8431151  0.07851152],[0.95585879 0.07382942 0.57255785 ... 0.86849148 0.8431151  0.07851152]
557,digen20_5191,0.9998854383457297,0.9927,0.9927230749212019,0.9927167514716153,[0.97323173 0.9732265  0.97341673 ... 1.         1.         1.        ],"[1.00000000e+00 9.99799237e-01 9.99799237e-01 ... 4.01525798e-04
 2.00762899e-04 0.00000000e+00]",0.999884750081026,0.9998854383457297,0.9927,0.9927230749212019,0.9927167514716153,[0.97323173 0.9732265  0.97341673 ... 1.         1.         1.        ],"[1.00000000e+00 9.99799237e-01 9.99799237e-01 ... 4.01525798e-04
 2.00762899e-04 0.00000000e+00]",0.999884750081026,3,autosklearn,autosklearn_1200s,[0 0 0 ... 0 1 1],[0.29641739 0.13307083 0.07321725 ... 0.08539697 0.93306022 0.88525524],[0.29641739 0.13307083 0.07321725 ... 0.08539697 0.93306022 0.88525524]
558,digen18_5578,0.9927938598760688,0.9516,0.9515778245805449,0.9505415900265686,[0.77396394 0.77392818 0.77405063 ... 1.         1.         1.        ],"[1.00000000e+00 9.99795626e-01 9.99795626e-01 ... 4.08747190e-04
 2.04373595e-04 0.00000000e+00]",0.9927015010349218,0.9927938598760688,0.9516,0.9515778245805449,0.9505415900265686,[0.77396394 0.77392818 0.77405063 ... 1.         1.         1.        ],"[1.00000000e+00 9.99795626e-01 9.99795626e-01 ... 4.08747190e-04
 2.04373595e-04 0.00000000e+00]",0.9927015010349218,3,autosklearn,autosklearn_1200s,[0 1 1 ... 0 1 0],[0.01347423 0.99643442 0.96946576 ... 0.00439436 0.6871547  0.01333681],[0.01347423 0.99643442 0.96946576 ... 0.00439436 0.6871547  0.01333681]
559,digen30_4426,0.9999950797724887,0.9981,0.9981073924858286,0.9980891079151162,[0.99499098 0.99498998 0.99518942 ... 1.         1.         1.        ],"[1.00000000e+00 9.99798631e-01 9.99798631e-01 ... 4.02738623e-04
 2.01369311e-04 0.00000000e+00]",0.9999950242266069,0.9999950797724887,0.9981,0.9981073924858286,0.9980891079151162,[0.99499098 0.99498998 0.99518942 ... 1.         1.         1.        ],"[1.00000000e+00 9.99798631e-01 9.99798631e-01 ... 4.02738623e-04
 2.01369311e-04 0.00000000e+00]",0.9999950242266069,3,autosklearn,autosklearn_1200s,[0 1 0 ... 0 1 0],"[5.60434636e-05 9.99952988e-01 4.81697041e-05 ... 5.67313690e-05
 9.99956207e-01 4.75698432e-05]","[5.60434636e-05 9.99952988e-01 4.81697041e-05 ... 5.67313690e-05
 9.99956207e-01 4.75698432e-05]"
560,digen8_4426,0.9988724301184406,0.986,0.9857199444887441,0.9865668777585876,[0.57490553 0.57549794 0.58381307 ... 1.         1.         1.        ],[1.         0.99980669 0.99980669 ... 0.64256718 0.64160062 0.        ],0.9992055888821875,0.9988724301184406,0.986,0.9857199444887441,0.9865668777585876,[0.57490553 0.57549794 0.58381307 ... 1.         1.         1.        ],[1.         0.99980669 0.99980669 ... 0.64256718 0.64160062 0.        ],0.9992055888821875,4,autosklearn,autosklearn_1200s,[0 1 1 ... 1 1 0],"[2.22214139e-03 9.98017882e-01 9.98993343e-01 ... 9.98993343e-01
 9.98993343e-01 9.93970831e-04]","[2.22214139e-03 9.98017882e-01 9.98993343e-01 ... 9.98993343e-01
 9.98993343e-01 9.93970831e-04]"
561,digen32_5191,0.9999451198924351,0.9978,0.9978016756912843,0.9977995599119824,[0.99264414 0.99264267 0.99264121 ... 1.         1.         1.        ],"[1.00000000e+00 9.99799720e-01 9.99599439e-01 ... 4.00560785e-04
 2.00280393e-04 0.00000000e+00]",0.9999439532592045,0.9999451198924351,0.9978,0.9978016756912843,0.9977995599119824,[0.99264414 0.99264267 0.99264121 ... 1.         1.         1.        ],"[1.00000000e+00 9.99799720e-01 9.99599439e-01 ... 4.00560785e-04
 2.00280393e-04 0.00000000e+00]",0.9999439532592045,4,autosklearn,autosklearn_1200s,[0 0 0 ... 1 0 0],[0.00431965 0.004727   0.00473158 ... 0.93147732 0.0417884  0.00459211],[0.00431965 0.004727   0.00473158 ... 0.93147732 0.0417884  0.00459211]
562,digen39_5578,0.9948904767299052,0.9566,0.9565756522084174,0.9552023121387284,[0.50140506 0.50135501 0.50140534 ... 1.         1.         1.        ],"[1.00000000e+00 9.99799840e-01 9.99799840e-01 ... 4.00320256e-04
 2.00160128e-04 0.00000000e+00]",0.9953856216414663,0.9959373234359109,0.9577,0.9576117185054666,0.9562881058179188,[0.88875022 0.88873039 0.88871054 ... 1.         1.         1.        ],"[1.00000000e+00 9.99799398e-01 9.99598796e-01 ... 4.01203611e-04
 2.00601805e-04 0.00000000e+00]",0.9960389428123007,4,autosklearn,autosklearn_1200s,[0 1 1 ... 1 0 1],[0.10817327 0.96185028 0.67803134 ... 0.9961187  0.0033504  0.99560403],[0.10817327 0.96185028 0.67803134 ... 0.9961187  0.0033504  0.99560403]
563,digen36_466,0.9599507997929758,0.9171,0.9176788094029369,0.9218440652399359,[0.53767637 0.5376301  0.53768392 ... 1.         1.         1.        ],"[1.00000000e+00 9.99813884e-01 9.99813884e-01 ... 3.72231528e-04
 1.86115764e-04 0.00000000e+00]",0.9749748600330188,0.9925234508442304,0.947,0.9468756875247508,0.9483632112236946,[0.79137823 0.7913454  0.79146994 ... 1.         1.         1.        ],"[1.00000000e+00 9.99801193e-01 9.99801193e-01 ... 3.97614314e-04
 1.98807157e-04 0.00000000e+00]",0.9927982539484155,4,autosklearn,autosklearn_1200s,[0 1 0 ... 0 0 1],[0.49407232 0.99846532 0.00457642 ... 0.26996452 0.0028166  0.96278714],[0.49407232 0.99846532 0.00457642 ... 0.26996452 0.0028166  0.96278714]
564,digen13_769,0.933707032426639,0.8666,0.8668539365197229,0.8684418145956607,[0.51722401 0.51717538 0.51722748 ... 1.         1.         1.        ],"[1.00000000e+00 9.99805258e-01 9.99805258e-01 ... 3.89483934e-04
 1.94741967e-04 0.00000000e+00]",0.941344528212165,0.9422194751198945,0.8738,0.8738082002471192,0.8742025518341309,[0.50634569 0.50629596 0.50634697 ... 1.         1.         1.        ],"[1.00000000e+00 9.99801074e-01 9.99801074e-01 ... 3.97851601e-04
 1.98925801e-04 0.00000000e+00]",0.9450725493282753,4,autosklearn,autosklearn_1200s,[1 0 0 ... 0 0 1],[0.85243084 0.12270177 0.3771873  ... 0.26612701 0.36583056 0.9367698 ],[0.85243084 0.12270177 0.3771873  ... 0.26612701 0.36583056 0.9367698 ]
565,digen35_4426,0.996015115850827,0.9712,0.9710541064194328,0.9702356345597354,[0.75185644 0.75181804 0.75193439 ... 1.         1.         1.        ],"[1.00000000e+00 9.99794239e-01 9.99794239e-01 ... 4.11522634e-04
 2.05761317e-04 0.00000000e+00]",0.9955713437206133,0.996015115850827,0.9712,0.9710541064194328,0.9702356345597354,[0.75185644 0.75181804 0.75193439 ... 1.         1.         1.        ],"[1.00000000e+00 9.99794239e-01 9.99794239e-01 ... 4.11522634e-04
 2.05761317e-04 0.00000000e+00]",0.9955713437206133,4,autosklearn,autosklearn_1200s,[1 1 1 ... 1 1 0],[0.86631913 0.99509976 0.97677093 ... 0.99373016 0.99504617 0.00384224],[0.86631913 0.99509976 0.97677093 ... 0.99373016 0.99504617 0.00384224]
566,digen1_6265,0.9788616406012338,0.9668,0.9674496201880325,0.9672906403940886,[0.5174     0.51735174 0.51740348 ... 1.         1.         1.        ],"[1.00000000e+00 9.99806726e-01 9.99806726e-01 ... 3.86548125e-04
 1.93274063e-04 0.00000000e+00]",0.9874255777727645,0.999439901158275,0.9861,0.9861024324858287,0.9860259374685835,[0.9427271  0.94271624 0.94289509 ... 1.         1.         1.        ],"[1.00000000e+00 9.99798833e-01 9.99798833e-01 ... 4.02333535e-04
 2.01166767e-04 0.00000000e+00]",0.9994396908349463,4,autosklearn,autosklearn_1200s,[1 1 1 ... 1 1 0],[0.52426572 0.50382931 0.52440845 ... 0.50397936 0.53240491 0.48984645],[0.52426572 0.50382931 0.52440845 ... 0.50397936 0.53240491 0.48984645]
567,digen10_8322,0.9943851526981158,0.9704,0.9703052682178104,0.969820554649266,[0.91511004 0.91509434 0.91526364 ... 0.5        1.         1.        ],"[1.00000000e+00 9.99797898e-01 9.99797898e-01 ... 2.02101859e-04
 2.02101859e-04 0.00000000e+00]",0.9885505003708333,0.9985434301535878,0.9737,0.9736668019875814,0.9732913577739414,[0.92232291 0.92230855 0.92247919 ... 1.         1.         1.        ],"[1.00000000e+00 9.99799479e-01 9.99799479e-01 ... 4.01042711e-04
 2.00521356e-04 0.00000000e+00]",0.9985462310985611,4,autosklearn,autosklearn_1200s,[0 1 0 ... 1 1 0],[0.00959618 0.96851775 0.36749747 ... 0.9899044  0.60410003 0.00766332],[0.00959618 0.96851775 0.36749747 ... 0.9899044  0.60410003 0.00766332]
568,digen23_5191,0.998812378226718,0.9869,0.9871302528535062,0.987250608272506,[0.56740156 0.5673541  0.56741635 ... 1.         1.         1.        ],"[1.00000000e+00 9.99806689e-01 9.99806689e-01 ... 3.86622849e-04
 1.93311425e-04 0.00000000e+00]",0.9991205044426192,0.998812378226718,0.9869,0.9871302528535062,0.987250608272506,[0.56740156 0.5673541  0.56741635 ... 1.         1.         1.        ],"[1.00000000e+00 9.99806689e-01 9.99806689e-01 ... 3.86622849e-04
 1.93311425e-04 0.00000000e+00]",0.9991205044426192,4,autosklearn,autosklearn_1200s,[0 1 0 ... 1 0 0],[0.00632913 0.99883078 0.004059   ... 0.99732225 0.00218902 0.00185435],[0.00632913 0.99883078 0.004059   ... 0.99732225 0.00218902 0.00185435]
